PERSON_AGE,VEHICLE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,PERSON_ID,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
23.0,20044956.0,4449319.0,21/08/2021,22:00,Head,Lap Belt,F,Occupant,,,Not Ejected,Whiplash,Conscious,d52abffd-2cf5-46d2-8ec9-57473391a362,,"Middle front seat, or passenger lying across a seat",Passenger,,Injured
38.0,19956975.0,4406380.0,03/04/2021,02:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,b39485c0-065d-44cc-9de7-6bb3b0c07c0a,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
50.0,20077354.0,4464226.0,25/06/2021,10:00,Knee-Lower Leg Foot,Helmet (Motorcycle Only),M,Other Motorized,,,Not Ejected,Complaint of Pain or Nausea,Conscious,45b49d60-5f9b-4b17-a1e2-8def0252b903,,Driver,Driver,,Injured
27.0,19947312.0,4423635.0,04/06/2021,22:00,Shoulder - Upper Arm,None,M,Bicyclist,,,Ejected,Abrasion,Conscious,1601a9f3-359d-4e66-8957-6bfec418b3e8,,Driver,Driver,,Injured
37.0,20080148.0,4465179.0,07/10/2021,18:00,Knee-Lower Leg Foot,Helmet (Motorcycle Only),M,Other Motorized,,,Not Ejected,Complaint of Pain or Nausea,Conscious,149c32fe-d37a-45db-ae6d-01c3fe754ded,,Driver,Driver,,Injured
61.0,19860271.0,4397630.0,09/03/2021,12:00,Back,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,1f3fb8e3-42fb-42bf-850a-72701175e5d3,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
24.0,0.0,4447822.0,15/08/2021,00:00,Neck,,M,Pedestrian,Unknown,Unspecified,,Abrasion,Conscious,595d49f0-a299-4a81-a3ad-09f1bf8690fd,Unspecified,,Pedestrian,Unknown,Injured
20.0,20066210.0,4458962.0,18/09/2021,23:00,Head,None,M,Occupant,,,Ejected,Minor Bleeding,Semiconscious,689f6fb6-f947-48ca-acb8-6e849437ca18,,Driver,Driver,,Injured
20.0,19831507.0,4384582.0,18/01/2021,00:00,Entire Body,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,d6059d9b-62e5-4b11-8bee-a96c1467da08,,Driver,Driver,,Injured
4.0,19995894.0,4423794.0,04/06/2021,19:00,Knee-Lower Leg Foot,Child Restraint Only,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,77990d09-5240-45db-adde-7ce937ab2824,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
27.0,19867093.0,4400542.0,20/03/2021,14:00,Head,Unknown,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,2adfec80-1ada-4e0e-aafb-0880f8d866cc,,Driver,Driver,,Injured
56.0,20046791.0,4450437.0,23/08/2021,16:00,Knee-Lower Leg Foot,Helmet (Motorcycle Only),M,Occupant,,,Ejected,Fracture - Distorted - Dislocation,Conscious,9e99e50d-9126-4a60-9ab4-828af6e56aa0,,Driver,Driver,,Injured
8.0,19842171.0,4389519.0,05/02/2021,16:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,5429779d-8054-4dca-83ba-a2bcbabe8d36,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
51.0,0.0,4394765.0,22/02/2021,14:00,Entire Body,,M,Pedestrian,Unknown,Unspecified,,Unknown,Conscious,2fc283b8-7074-42d4-b3ba-00d7e25050d8,Unspecified,,Pedestrian,Unknown,Injured
41.0,0.0,4407990.0,12/04/2021,20:00,Elbow-Lower-Arm-Hand,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Contusion - Bruise,Conscious,ae498c72-42e4-45fc-a9ce-1b90ab84577a,Unspecified,,Pedestrian,"Crossing, No Signal, Marked Crosswalk",Injured
25.0,20084803.0,4467523.0,15/10/2021,20:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,f4cddc37-7b6d-4f51-a12b-b6d571461aab,,Driver,Driver,,Injured
38.0,20064842.0,4458101.0,15/09/2021,23:00,Entire Body,None,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,20636840-b8ea-464b-82c3-37e48615144a,,Driver,Driver,,Injured
16.0,19966563.0,4410274.0,24/04/2021,11:00,Unknown,Lap Belt & Harness,F,Occupant,,,Not Ejected,Unknown,Conscious,3277171d-06c6-40b4-9d37-46817471fd60,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
18.0,0.0,4382373.0,03/01/2021,14:00,Entire Body,,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Driver Inattention/Distraction,Not Ejected,Complaint of Pain or Nausea,Conscious,c14dd012-c278-46e1-a37b-d12a3c3e8e9e,Driver Inattention/Distraction,,Other,Crossing Against Signal,Injured
37.0,19997574.0,4433160.0,01/07/2021,18:00,Chest,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,b586c768-1dc4-4249-997e-7bd2b6085fc8,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
25.0,0.0,4398399.0,12/03/2021,18:00,Shoulder - Upper Arm,None,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Complaint of Pain or Nausea,Conscious,fadf9442-78ef-4058-8d94-c30f277b352b,Unspecified,,Pedestrian,Emerging from in Front of/Behind Parked Vehicle,Injured
55.0,19968606.0,4403932.0,25/03/2021,08:00,Head,None,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,088aca92-2c36-469a-b5d3-b050a2b130c3,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
24.0,20035339.0,4445098.0,08/08/2021,15:00,Entire Body,Pads Only (In-Line Skater/Bicyclist),M,Other Motorized,,,Not Ejected,Unknown,Conscious,cf73daf7-ffb8-4427-9742-6d725642a9e7,,Driver,Driver,,Injured
21.0,19986319.0,4408119.0,15/04/2021,21:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,93267dd9-a48d-448e-b101-e45b8998f64d,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
23.0,20089240.0,4469522.0,19/10/2021,10:00,Hip-Upper Leg,Lap Belt & Harness,F,Occupant,,,Not Ejected,Abrasion,Conscious,1d009f4f-0bf1-4498-8b3b-84f60f335f56,,Driver,Driver,,Injured
33.0,19942978.0,4424170.0,06/06/2021,17:00,Back,Helmet Only (In-Line Skater/Bicyclist),M,Other Motorized,,,Ejected,Complaint of Pain or Nausea,Conscious,e0c66a5a-90f7-4919-be56-bca01d2c25c8,,Driver,Driver,,Injured
28.0,19982173.0,4414539.0,06/05/2021,13:00,Back,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,a9a32fa3-ee05-4998-96cb-5d1fcc929164,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
29.0,19830647.0,4384242.0,16/01/2021,14:00,Shoulder - Upper Arm,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,25f0e3a9-c317-4142-bf4d-95979ecff008,,Driver,Driver,,Injured
20.0,19827007.0,4382806.0,06/01/2021,12:00,Hip-Upper Leg,None,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,31fdc4aa-3a65-440a-a905-1784918223d6,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
24.0,0.0,4435862.0,02/07/2021,22:00,Head,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Minor Bleeding,Conscious,9d10b769-60c1-459f-bcea-5ef857286374,Unspecified,,Pedestrian,Crossing With Signal,Injured
21.0,20030559.0,4443157.0,02/08/2021,00:00,Head,Helmet Only (In-Line Skater/Bicyclist),M,Occupant,,,Not Ejected,Fracture - Distorted - Dislocation,Conscious,aa397b2e-1020-4639-a021-9b7a19d4cefe,,Driver,Driver,,Injured
25.0,20024776.0,4440195.0,25/07/2021,04:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,0712dd38-8713-4700-b7f9-872ce7a782c7,,Driver,Driver,,Injured
4.0,20025050.0,4440386.0,25/07/2021,13:00,Shoulder - Upper Arm,Child Restraint Only,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,8cc52cec-c74d-4731-80a6-842b2ffacc20,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
40.0,19856919.0,4395969.0,02/03/2021,09:00,Back,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,b3ed9488-b86b-40ea-b5c7-f1c9201c1a35,,Driver,Driver,,Injured
35.0,19968135.0,4413543.0,02/05/2021,17:00,Knee-Lower Leg Foot,Lap Belt,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,0c0c1c8c-6c31-4831-9b1a-31d52cd77179,,Driver,Driver,,Injured
0.0,19839053.0,4387954.0,30/01/2021,23:00,Unknown,Air Bag Deployed/Child Restraint,M,Occupant,,,Not Ejected,Unknown,Conscious,9a574da4-7612-4fc5-9900-87319223eafe,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
19.0,19963309.0,4434808.0,06/07/2021,23:00,Elbow-Lower-Arm-Hand,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,16fb3634-b1c2-4561-9cdf-da15bda94f2e,,Driver,Driver,,Injured
20.0,20076175.0,4463901.0,04/10/2021,00:00,Back,None,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,ae431696-e4a6-4538-b848-f1b045ef3dda,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
21.0,20039876.0,4444479.0,04/08/2021,21:00,Abdomen - Pelvis,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,5f2ace7c-548a-48df-82bd-873f392244c1,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
25.0,19976128.0,4428563.0,19/05/2021,17:00,Neck,Lap Belt,F,Occupant,,,Not Ejected,Internal,Conscious,d189cd5a-d040-44fe-97cc-fbe5f54c32a9,,Driver,Driver,,Injured
24.0,0.0,4390415.0,08/02/2021,20:00,Entire Body,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,a5874c53-1821-4b8a-8aff-c92b98b40d74,Unspecified,,Pedestrian,Crossing With Signal,Injured
42.0,19981777.0,4418118.0,16/05/2021,12:00,Unknown,Unknown,M,Occupant,,,Not Ejected,Unknown,Unknown,93c9cbbb-b9c4-487f-85a5-72336f7de843,,Driver,Driver,,Injured
43.0,20015046.0,4435905.0,02/07/2021,05:00,Hip-Upper Leg,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,825517e6-7b60-4370-851f-de54e0e1cf71,,Driver,Driver,,Injured
24.0,19864879.0,4399688.0,11/03/2021,15:00,Shoulder - Upper Arm,Lap Belt,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,5e953d02-1144-41be-9603-a3df7f681761,,Driver,Driver,,Injured
50.0,20028926.0,4442119.0,28/07/2021,18:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,90e48198-ccc5-40ee-99de-7ebee14512de,,Driver,Driver,,Injured
30.0,20057845.0,4455373.0,07/09/2021,10:00,Back,None,M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,c83446c9-2614-4fa6-b219-6261307c177a,,Driver,Driver,,Injured
37.0,19998035.0,4426346.0,13/06/2021,00:00,Entire Body,Lap Belt & Harness,F,Occupant,,,Not Ejected,Whiplash,Conscious,995f87a0-4e65-41b7-847b-c0feaa790ffe,,Driver,Driver,,Injured
52.0,0.0,4409851.0,22/04/2021,19:00,Knee-Lower Leg Foot,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Abrasion,Conscious,3f942410-5d20-4153-8f49-c54eca5b3218,Unspecified,,Pedestrian,Crossing With Signal,Injured
20.0,0.0,4384345.0,16/01/2021,14:00,Head,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,None Visible,Conscious,4e19569b-24e8-4644-a658-39ed3788470a,Unspecified,,Pedestrian,Crossing With Signal,Injured
54.0,0.0,4461423.0,22/09/2021,15:00,Entire Body,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Minor Bleeding,Conscious,81816d36-e11b-412b-9158-3bcdc982cce5,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Pedestrian,Emerging from in Front of/Behind Parked Vehicle,Injured
29.0,19860927.0,4397719.0,10/03/2021,06:00,Knee-Lower Leg Foot,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,84c464e4-7b26-4fcd-a790-bb574ae19af2,,Driver,Driver,,Injured
27.0,20105933.0,4477070.0,14/11/2021,04:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,27c4e189-96fe-4607-a056-483da61e77d8,,Driver,Driver,,Injured
44.0,0.0,4399128.0,15/03/2021,06:00,Hip-Upper Leg,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,48a4dcca-dee7-4e38-a6b1-42c9c9924aef,Unspecified,,Pedestrian,"Crossing, No Signal, Marked Crosswalk",Injured
35.0,19851728.0,4393647.0,19/02/2021,12:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Whiplash,Conscious,829288c5-fb88-496d-b315-80b2c0ea752f,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
65.0,20019146.0,4437662.0,17/07/2021,17:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,4a7df7f1-fbaa-4024-82a9-84ee08849a46,,Driver,Driver,,Injured
21.0,0.0,4440757.0,26/07/2021,16:00,Knee-Lower Leg Foot,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,None Visible,Conscious,3a5e8823-9c68-47ac-93e8-d16291ee005a,Unspecified,,Pedestrian,Riding/Walking Along Highway With Traffic,Injured
32.0,20035787.0,4445344.0,09/08/2021,03:00,Head,Lap Belt,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,148c1fde-78c1-43fe-bc02-9a297de683a5,,Driver,Driver,,Injured
39.0,0.0,4444846.0,07/08/2021,05:00,Knee-Lower Leg Foot,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,,Minor Bleeding,Conscious,577c11cd-9f0c-4d2e-8a5b-2538f7eab177,Unspecified,,Pedestrian,Other Actions in Roadway,Injured
34.0,19984787.0,4409114.0,20/04/2021,17:00,Neck,Lap Belt,M,Occupant,,,Not Ejected,Whiplash,Conscious,ad794b75-6138-4b4b-8a1e-e23949a3408f,,Driver,Driver,,Injured
33.0,20074514.0,4462618.0,29/09/2021,17:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,dbc787d3-a152-4c15-8618-ce6fdb68d7f6,,Driver,Driver,,Injured
17.0,20026210.0,4440921.0,26/07/2021,15:00,Shoulder - Upper Arm,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,1f7d0b68-31c5-45dc-8e6f-3c1a7a24abe4,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
32.0,19854943.0,4395130.0,26/02/2021,15:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,None Visible,Conscious,de713c48-3cba-4430-8a15-497b4a22a5d9,,Driver,Driver,,Injured
32.0,20008613.0,4434877.0,06/07/2021,17:00,Knee-Lower Leg Foot,Helmet (Motorcycle Only),M,Other Motorized,,,Not Ejected,Minor Bleeding,Conscious,7f8f53ff-a084-4960-8c6c-3e446c72cc70,,Driver,Driver,,Injured
24.0,0.0,4395297.0,28/02/2021,12:00,Head,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Severe Lacerations,Incoherent,2a5e9fd2-8148-4c6b-9597-910955f6e4a1,Unspecified,,Pedestrian,Crossing With Signal,Injured
16.0,20027309.0,4441400.0,26/07/2021,19:00,Knee-Lower Leg Foot,Unknown,M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e9164317-0ae9-4f8b-b6fe-5236146eba5d,,Driver,Driver,,Injured
16.0,20023860.0,4440018.0,23/07/2021,20:00,Neck,None,M,Other Motorized,,,Ejected,Minor Bleeding,Conscious,eb81bed4-445c-43b2-9938-39a8f6314f52,,Driver,Driver,,Injured
20.0,0.0,4478338.0,13/11/2021,15:00,Knee-Lower Leg Foot,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,a5971357-4d42-4590-8551-679cbf8ddba0,Unspecified,,Pedestrian,Crossing With Signal,Injured
29.0,20075764.0,4463241.0,01/10/2021,23:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,72736253-b8e6-49ca-983e-a99324ae3cfa,,Driver,Driver,,Injured
35.0,20041306.0,4447851.0,16/08/2021,14:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,fba54904-8014-40e3-8ed6-12593a2a125e,,Driver,Driver,,Injured
42.0,20073731.0,4462087.0,08/09/2021,11:00,Knee-Lower Leg Foot,None,M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,3139f7c2-f1c1-412b-9267-a030d44df597,,Driver,Driver,,Injured
30.0,19988766.0,4428595.0,18/06/2021,12:00,Entire Body,None,M,Bicyclist,,,Ejected,None Visible,Conscious,b18a7f25-bf64-4bd4-811c-ac6d834038f3,,Driver,Driver,,Injured
76.0,20098310.0,4473751.0,30/10/2021,08:00,Eye,Lap Belt,F,Occupant,,,Not Ejected,Contusion - Bruise,Conscious,68faa24c-c526-4102-9a5e-115df81ba8a2,,Driver,Driver,,Injured
65.0,19980176.0,4429211.0,20/06/2021,21:00,Head,None,M,Bicyclist,,,Not Ejected,Contusion - Bruise,Conscious,00e1f423-60c0-4a6c-baa1-5944967d7971,,Driver,Driver,,Injured
22.0,20076307.0,4463426.0,30/09/2021,17:00,Elbow-Lower-Arm-Hand,None,F,Occupant,,,Not Ejected,Abrasion,Conscious,4b0f39c6-6b64-4cfd-93ba-f11bdb213c1d,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
35.0,0.0,4430047.0,21/06/2021,20:00,Shoulder - Upper Arm,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,,None Visible,Conscious,7005dc4d-0deb-411b-ba96-fdbc0f91e8cc,Unspecified,,Pedestrian,Not in Roadway,Injured
34.0,20079787.0,4464906.0,06/10/2021,19:00,Head,None,M,Bicyclist,,,Ejected,Abrasion,Conscious,e1b88230-d7da-4089-b664-d8eb8b12b42f,,Riding/Hanging on Outside,Driver,,Injured
41.0,19999239.0,4421334.0,28/05/2021,03:00,Knee-Lower Leg Foot,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,f810864a-6e05-47f4-9898-aa195b0f0c4d,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
39.0,19861709.0,4398290.0,03/03/2021,19:00,Unknown,Lap Belt & Harness,M,Occupant,,,Not Ejected,Unknown,Conscious,0bd58a3e-9fb9-4861-b7be-eddd32286cbc,,Driver,Driver,,Injured
31.0,20019265.0,4437669.0,17/07/2021,12:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,b409df60-6ea7-48f3-9e09-dcae0f73b403,,Driver,Driver,,Injured
26.0,20088540.0,4469345.0,20/10/2021,18:00,Head,None,M,Occupant,,,Partially Ejected,Abrasion,Conscious,104a2781-5788-4fd5-80e7-e66a65ba66fa,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
63.0,19854890.0,4395166.0,27/02/2021,18:00,Knee-Lower Leg Foot,Air Bag Deployed,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,db8a03cc-7289-4114-89b5-9e5eb5a45c25,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
38.0,20052222.0,4452672.0,31/08/2021,12:00,Back,Lap Belt,M,Occupant,,,Not Ejected,Concussion,Conscious,a2429bdc-2990-4b0a-ac15-b01a473791d2,,Driver,Driver,,Injured
73.0,20088026.0,4468770.0,18/10/2021,10:00,Entire Body,None,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,76a1d2c8-c94f-438f-ae8e-1d480be4cb35,,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Passenger,,Injured
50.0,19853555.0,4394509.0,24/02/2021,12:00,Knee-Lower Leg Foot,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,6d7b8413-9c11-4013-a7f9-6c46d1377235,,Driver,Driver,,Injured
22.0,20006948.0,4430244.0,21/06/2021,01:00,Hip-Upper Leg,Air Bag Deployed,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,abfadf7c-36c6-4939-b87e-beee6f64bdda,,Driver,Driver,,Injured
55.0,20044475.0,4449357.0,21/08/2021,05:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,c6c51d45-b9b1-41b8-a2a1-5682daf65d54,,Driver,Driver,,Injured
40.0,20106811.0,4477338.0,11/11/2021,15:00,Head,Unknown,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e52d3d1e-28ce-4503-98f7-6e5bd72767ce,,"Middle front seat, or passenger lying across a seat",Passenger,,Injured
30.0,0.0,4439825.0,23/07/2021,13:00,Knee-Lower Leg Foot,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Complaint of Pain or Nausea,Conscious,2c638921-fdbe-4da0-8d36-649047e1e432,Alcohol Involvement,,Pedestrian,"Crossing, No Signal, or Crosswalk",Injured
